SPECOBJID,PLATE,MJD,FIBERID,ALLWISE_SOURCEID,ALLWISE_COADDID,RA,DEC,Z,Z_ERR,N_CL_DETECT,LGM_TOT_P50,SFR_TOT_P50,V_DISP,V_DISP_ERR,D4000,D4000_ERR,NII_HALPHA,OIII_HBETA,W1MPRO,W2MPRO,W3MPRO,W4MPRO,W1SIGMPRO,W2SIGMPRO,W3SIGMPRO,W4SIGMPRO,W12,W23,W12_ERR,W23_ERR,K01AGN,K03AGN,JARRETTAGN,V_OFF_BALMER,V_OFF_BALMER_ERR,V_OFF_FORBIDDEN,V_OFF_FORBIDDEN_ERR,SERSIC_N,SERSIC_TH50,ELPETRO_TH50_R,U_MAG,G_MAG,R_MAG,I_MAG,Z_MAG,FEXI_7892_LOGL,FEXI_7892_LOGL_ERR,FEXI_7892_FWHM,FEXI_7892_FWHM_ERR,FEXI_7892_VOFF,FEXI_7892_VOFF_ERR,FEXI_7892_EQW,FEXI_7892_EQW_ERR,FEXI_7892_F_FRAC,FEXI_7892_NPIX,FEXI_7892_SKY_FLAG,FEXI_7892_NN_CONF,SXII_7609_LOGL,SXII_7609_LOGL_ERR,SXII_7609_FWHM,SXII_7609_FWHM_ERR,SXII_7609_VOFF,SXII_7609_VOFF_ERR,SXII_7609_EQW,SXII_7609_EQW_ERR,SXII_7609_F_FRAC,SXII_7609_NPIX,SXII_7609_SKY_FLAG,SXII_7609_NN_CONF,FEX_6374_LOGL,FEX_6374_LOGL_ERR,FEX_6374_FWHM,FEX_6374_FWHM_ERR,FEX_6374_VOFF,FEX_6374_VOFF_ERR,FEX_6374_EQW,FEX_6374_EQW_ERR,FEX_6374_F_FRAC,FEX_6374_NPIX,FEX_6374_SKY_FLAG,FEX_6374_NN_CONF,FEVII_6087_LOGL,FEVII_6087_LOGL_ERR,FEVII_6087_FWHM,FEVII_6087_FWHM_ERR,FEVII_6087_VOFF,FEVII_6087_VOFF_ERR,FEVII_6087_EQW,FEVII_6087_EQW_ERR,FEVII_6087_F_FRAC,FEVII_6087_NPIX,FEVII_6087_SKY_FLAG,FEVII_6087_NN_CONF,FEVII_5720_LOGL,FEVII_5720_LOGL_ERR,FEVII_5720_FWHM,FEVII_5720_FWHM_ERR,FEVII_5720_VOFF,FEVII_5720_VOFF_ERR,FEVII_5720_EQW,FEVII_5720_EQW_ERR,FEVII_5720_F_FRAC,FEVII_5720_NPIX,FEVII_5720_SKY_FLAG,FEVII_5720_NN_CONF,ARX_5533_LOGL,ARX_5533_LOGL_ERR,ARX_5533_FWHM,ARX_5533_FWHM_ERR,ARX_5533_VOFF,ARX_5533_VOFF_ERR,ARX_5533_EQW,ARX_5533_EQW_ERR,ARX_5533_F_FRAC,ARX_5533_NPIX,ARX_5533_SKY_FLAG,ARX_5533_NN_CONF,FEVI_5335_LOGL,FEVI_5335_LOGL_ERR,FEVI_5335_FWHM,FEVI_5335_FWHM_ERR,FEVI_5335_VOFF,FEVI_5335_VOFF_ERR,FEVI_5335_EQW,FEVI_5335_EQW_ERR,FEVI_5335_F_FRAC,FEVI_5335_NPIX,FEVI_5335_SKY_FLAG,FEVI_5335_NN_CONF,CAV_5309_LOGL,CAV_5309_LOGL_ERR,CAV_5309_FWHM,CAV_5309_FWHM_ERR,CAV_5309_VOFF,CAV_5309_VOFF_ERR,CAV_5309_EQW,CAV_5309_EQW_ERR,CAV_5309_F_FRAC,CAV_5309_NPIX,CAV_5309_SKY_FLAG,CAV_5309_NN_CONF,FEXIV_5303_LOGL,FEXIV_5303_LOGL_ERR,FEXIV_5303_FWHM,FEXIV_5303_FWHM_ERR,FEXIV_5303_VOFF,FEXIV_5303_VOFF_ERR,FEXIV_5303_EQW,FEXIV_5303_EQW_ERR,FEXIV_5303_F_FRAC,FEXIV_5303_NPIX,FEXIV_5303_SKY_FLAG,FEXIV_5303_NN_CONF,FEVII_5276_LOGL,FEVII_5276_LOGL_ERR,FEVII_5276_FWHM,FEVII_5276_FWHM_ERR,FEVII_5276_VOFF,FEVII_5276_VOFF_ERR,FEVII_5276_EQW,FEVII_5276_EQW_ERR,FEVII_5276_F_FRAC,FEVII_5276_NPIX,FEVII_5276_SKY_FLAG,FEVII_5276_NN_CONF,FEVI_5176_LOGL,FEVI_5176_LOGL_ERR,FEVI_5176_FWHM,FEVI_5176_FWHM_ERR,FEVI_5176_VOFF,FEVI_5176_VOFF_ERR,FEVI_5176_EQW,FEVI_5176_EQW_ERR,FEVI_5176_F_FRAC,FEVI_5176_NPIX,FEVI_5176_SKY_FLAG,FEVI_5176_NN_CONF,FEVII_5159_LOGL,FEVII_5159_LOGL_ERR,FEVII_5159_FWHM,FEVII_5159_FWHM_ERR,FEVII_5159_VOFF,FEVII_5159_VOFF_ERR,FEVII_5159_EQW,FEVII_5159_EQW_ERR,FEVII_5159_F_FRAC,FEVII_5159_NPIX,FEVII_5159_SKY_FLAG,FEVII_5159_NN_CONF,FEVI_5146_LOGL,FEVI_5146_LOGL_ERR,FEVI_5146_FWHM,FEVI_5146_FWHM_ERR,FEVI_5146_VOFF,FEVI_5146_VOFF_ERR,FEVI_5146_EQW,FEVI_5146_EQW_ERR,FEVI_5146_F_FRAC,FEVI_5146_NPIX,FEVI_5146_SKY_FLAG,FEVI_5146_NN_CONF,FEVII_4893_LOGL,FEVII_4893_LOGL_ERR,FEVII_4893_FWHM,FEVII_4893_FWHM_ERR,FEVII_4893_VOFF,FEVII_4893_VOFF_ERR,FEVII_4893_EQW,FEVII_4893_EQW_ERR,FEVII_4893_F_FRAC,FEVII_4893_NPIX,FEVII_4893_SKY_FLAG,FEVII_4893_NN_CONF,FEV_4181_LOGL,FEV_4181_LOGL_ERR,FEV_4181_FWHM,FEV_4181_FWHM_ERR,FEV_4181_VOFF,FEV_4181_VOFF_ERR,FEV_4181_EQW,FEV_4181_EQW_ERR,FEV_4181_F_FRAC,FEV_4181_NPIX,FEV_4181_SKY_FLAG,FEV_4181_NN_CONF,FEV_3891_LOGL,FEV_3891_LOGL_ERR,FEV_3891_FWHM,FEV_3891_FWHM_ERR,FEV_3891_VOFF,FEV_3891_VOFF_ERR,FEV_3891_EQW,FEV_3891_EQW_ERR,FEV_3891_F_FRAC,FEV_3891_NPIX,FEV_3891_SKY_FLAG,FEV_3891_NN_CONF,FEV_3839_LOGL,FEV_3839_LOGL_ERR,FEV_3839_FWHM,FEV_3839_FWHM_ERR,FEV_3839_VOFF,FEV_3839_VOFF_ERR,FEV_3839_EQW,FEV_3839_EQW_ERR,FEV_3839_F_FRAC,FEV_3839_NPIX,FEV_3839_SKY_FLAG,FEV_3839_NN_CONF,FEVII_3759_LOGL,FEVII_3759_LOGL_ERR,FEVII_3759_FWHM,FEVII_3759_FWHM_ERR,FEVII_3759_VOFF,FEVII_3759_VOFF_ERR,FEVII_3759_EQW,FEVII_3759_EQW_ERR,FEVII_3759_F_FRAC,FEVII_3759_NPIX,FEVII_3759_SKY_FLAG,FEVII_3759_NN_CONF,NEV_3426_LOGL,NEV_3426_LOGL_ERR,NEV_3426_FWHM,NEV_3426_FWHM_ERR,NEV_3426_VOFF,NEV_3426_VOFF_ERR,NEV_3426_EQW,NEV_3426_EQW_ERR,NEV_3426_F_FRAC,NEV_3426_NPIX,NEV_3426_SKY_FLAG,NEV_3426_NN_CONF,NEV_3346_LOGL,NEV_3346_LOGL_ERR,NEV_3346_FWHM,NEV_3346_FWHM_ERR,NEV_3346_VOFF,NEV_3346_VOFF_ERR,NEV_3346_EQW,NEV_3346_EQW_ERR,NEV_3346_F_FRAC,NEV_3346_NPIX,NEV_3346_SKY_FLAG,NEV_3346_NN_CONF,ARIII_7135_CONT,ARIII_7135_CONT_ERR,ARIII_7135_EQW,ARIII_7135_EQW_ERR,ARIII_7135_REQW,ARIII_7135_REQW_ERR,ARIII_7135_LOGL,ARIII_7135_LOGL_ERR,ARIII_7135_INST_RES,ARIII_7135_CHISQ,SII_6731_CONT,SII_6731_CONT_ERR,SII_6731_EQW,SII_6731_EQW_ERR,SII_6731_REQW,SII_6731_REQW_ERR,SII_6731_LOGL,SII_6731_LOGL_ERR,SII_6731_INST_RES,SII_6731_CHISQ,SII_6717_CONT,SII_6717_CONT_ERR,SII_6717_EQW,SII_6717_EQW_ERR,SII_6717_REQW,SII_6717_REQW_ERR,SII_6717_LOGL,SII_6717_LOGL_ERR,SII_6717_INST_RES,SII_6717_CHISQ,NII_6584_CONT,NII_6584_CONT_ERR,NII_6584_EQW,NII_6584_EQW_ERR,NII_6584_REQW,NII_6584_REQW_ERR,NII_6584_LOGL,NII_6584_LOGL_ERR,NII_6584_INST_RES,NII_6584_CHISQ,H_ALPHA_CONT,H_ALPHA_CONT_ERR,H_ALPHA_EQW,H_ALPHA_EQW_ERR,H_ALPHA_REQW,H_ALPHA_REQW_ERR,H_ALPHA_LOGL,H_ALPHA_LOGL_ERR,H_ALPHA_INST_RES,H_ALPHA_CHISQ,NII_6548_CONT,NII_6548_CONT_ERR,NII_6548_EQW,NII_6548_EQW_ERR,NII_6548_REQW,NII_6548_REQW_ERR,NII_6548_LOGL,NII_6548_LOGL_ERR,NII_6548_INST_RES,NII_6548_CHISQ,OI_6302_CONT,OI_6302_CONT_ERR,OI_6302_EQW,OI_6302_EQW_ERR,OI_6302_REQW,OI_6302_REQW_ERR,OI_6302_LOGL,OI_6302_LOGL_ERR,OI_6302_INST_RES,OI_6302_CHISQ,HEI_5876_CONT,HEI_5876_CONT_ERR,HEI_5876_EQW,HEI_5876_EQW_ERR,HEI_5876_REQW,HEI_5876_REQW_ERR,HEI_5876_LOGL,HEI_5876_LOGL_ERR,HEI_5876_INST_RES,HEI_5876_CHISQ,OIII_5007_CONT,OIII_5007_CONT_ERR,OIII_5007_EQW,OIII_5007_EQW_ERR,OIII_5007_REQW,OIII_5007_REQW_ERR,OIII_5007_LOGL,OIII_5007_LOGL_ERR,OIII_5007_INST_RES,OIII_5007_CHISQ,OIII_4959_CONT,OIII_4959_CONT_ERR,OIII_4959_EQW,OIII_4959_EQW_ERR,OIII_4959_REQW,OIII_4959_REQW_ERR,OIII_4959_LOGL,OIII_4959_LOGL_ERR,OIII_4959_INST_RES,OIII_4959_CHISQ,H_BETA_CONT,H_BETA_CONT_ERR,H_BETA_EQW,H_BETA_EQW_ERR,H_BETA_REQW,H_BETA_REQW_ERR,H_BETA_LOGL,H_BETA_LOGL_ERR,H_BETA_INST_RES,H_BETA_CHISQ,OIII_4363_CONT,OIII_4363_CONT_ERR,OIII_4363_EQW,OIII_4363_EQW_ERR,OIII_4363_REQW,OIII_4363_REQW_ERR,OIII_4363_LOGL,OIII_4363_LOGL_ERR,OIII_4363_INST_RES,OIII_4363_CHISQ,H_GAMMA_CONT,H_GAMMA_CONT_ERR,H_GAMMA_EQW,H_GAMMA_EQW_ERR,H_GAMMA_REQW,H_GAMMA_REQW_ERR,H_GAMMA_LOGL,H_GAMMA_LOGL_ERR,H_GAMMA_INST_RES,H_GAMMA_CHISQ,H_DELTA_CONT,H_DELTA_CONT_ERR,H_DELTA_EQW,H_DELTA_EQW_ERR,H_DELTA_REQW,H_DELTA_REQW_ERR,H_DELTA_LOGL,H_DELTA_LOGL_ERR,H_DELTA_INST_RES,H_DELTA_CHISQ,NEIII_3869_CONT,NEIII_3869_CONT_ERR,NEIII_3869_EQW,NEIII_3869_EQW_ERR,NEIII_3869_REQW,NEIII_3869_REQW_ERR,NEIII_3869_LOGL,NEIII_3869_LOGL_ERR,NEIII_3869_INST_RES,NEIII_3869_CHISQ,OII_3729_CONT,OII_3729_CONT_ERR,OII_3729_EQW,OII_3729_EQW_ERR,OII_3729_REQW,OII_3729_REQW_ERR,OII_3729_LOGL,OII_3729_LOGL_ERR,OII_3729_INST_RES,OII_3729_CHISQ,OII_3726_CONT,OII_3726_CONT_ERR,OII_3726_EQW,OII_3726_EQW_ERR,OII_3726_REQW,OII_3726_REQW_ERR,OII_3726_LOGL,OII_3726_LOGL_ERR,OII_3726_INST_RES,OII_3726_CHISQ
1004411058695202816,892,52378,394,1212p363_ac51-028528,1212p363_ac51,121.7799,36.23347,0.03231353,8.931012E-06,5,10.92724,0.5803352,155.5021,3.587119,1.741523,0.008390287,-0.1076797,0.9058364,10.144,9.134,5.891,3.694,0.022,0.02,0.014,0.024,1.01,3.243,0.02973214,0.02441311,111111,111111,111111,-27.3548,1.978602,-36.35293,0.9142517,1.235749,4.027233,3.851806,-18.78633,-19.83027,-20.35644,-20.57155,-20.76293,39.64678,0.1299219,670.785,151.4818,-398.5951,108.4025,1.658709,0.497115,2.168882,6,100000,0.7297009,-999999,38.47669,-999999,-999999,-999999,-999999,-999999,-999999,-0.5080443,0,100000,0.0009679198,40.16364,0.02774122,2797.774,58.48255,-252.6222,30.80299,5.46628,0.3530261,7.552905,11,100000,0.9986144,40.12742,0.008364668,727.8846,1.51479,-201.1159,8.160087,4.753678,0.09316376,8.350907,11,111111,0.9997842,39.86883,0.01885195,695.9839,45.24739,-189.9662,8.711812,2.740966,0.1156289,3.717805,8,111111,0.9986894,-999999,38.25186,-999999,-999999,-999999,-999999,-999999,-999999,0.6561744,0,100000,0.0002085268,-999999,38.48817,-999999,-999999,-999999,-999999,-999999,-999999,-1.196132,0,100000,4.760275E-06,-999999,38.41563,-999999,-999999,-999999,-999999,-999999,-999999,2.257567,5,100000,0.463349,39.14182,0.01939154,397.8254,42.32297,-546.0928,33.17609,0.5118857,0.02505038,2.158687,3,100000,0.04498366,-999999,38.50411,-999999,-999999,-999999,-999999,-999999,-999999,-1.864598,0,100000,2.350647E-06,-999999,38.40303,-999999,-999999,-999999,-999999,-999999,-999999,-3.0994,0,100000,2.258478E-05,-999999,38.57972,-999999,-999999,-999999,-999999,-999999,-999999,0.5496739,0,100000,0.02383661,-999999,38.70439,-999999,-999999,-999999,-999999,-999999,-999999,1.221843,0,100000,0.00409916,-999999,38.85535,-999999,-999999,-999999,-999999,-999999,-999999,-0.3188502,0,100000,3.919573E-06,-999999,38.44474,-999999,-999999,-999999,-999999,-999999,-999999,-0.3331395,0,100000,7.889554E-05,-999999,38.98813,-999999,-999999,-999999,-999999,-999999,-999999,-0.184507,0,100000,0.006754965,-999999,38.96326,-999999,-999999,-999999,-999999,-999999,-999999,-1.18,0,100000,1.053872E-06,-999999,39.08231,-999999,-999999,-999999,-999999,-999999,-999999,-0.02083614,0,100000,0.004255772,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,100000,0.1706095,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,100000,0.09144473,39.31046,0.007737141,0.784611,-0.0899793,0.5810129,-0.0899793,39.27946,0.04521007,55.98394,1.231243,39.33296,0.009788896,2.119679,-0.1139041,2.083898,-0.1139041,39.66888,0.01883775,59.15718,5.871597,39.33385,0.01030142,2.367545,-0.1137776,2.195032,-0.1137776,39.68355,0.01771378,59.28361,8.1051,39.34685,0.08925445,9.900609,-0.1465034,9.733241,-0.1465034,40.34821,0.005342623,60.52631,43.24974,39.34861,0.05716045,13.4184,-0.1533963,11.53223,-0.1533963,40.45589,0.005067313,60.73262,29.05505,39.34843,0.08756371,5.476616,-0.125158,5.46427,-0.125158,39.86875,0.005342629,60.87864,45.38776,39.32542,0.009015873,1.166394,-0.1096102,1.301642,-0.1096102,39.40863,0.03019745,63.38485,1.336278,39.34335,0.01144082,0.1500607,-0.09697391,0.08881651,-0.09697391,38.83941,0.1048504,65.48341,1.215578,39.29673,0.01936021,31.24804,-0.2505805,30.49412,-0.2505805,40.74611,0.003577366,56.6946,80.55661,39.31961,0.03642076,9.91326,-0.151922,9.867035,-0.151922,40.27424,0.006120482,57.07061,15.94867,39.29492,0.01745256,3.520744,-0.1207821,1.497641,-0.1207821,39.84027,0.01151231,57.88388,4.516848,39.19793,0.0117087,1.132315,-0.1686587,2.085641,-0.1686587,39.20953,0.04011854,63.1729,1.243484,39.18555,0.0172745,2.004945,-0.146212,1.826058,-0.146212,39.46547,0.02207425,63.45379,1.702261,39.14353,0.01816383,1.144302,-0.1556522,-0.007888424,-0.1556522,39.19731,0.03916056,66.75072,0.8564605,38.9591,0.04007047,6.588702,-0.2734074,6.579494,-0.2734074,39.73235,0.01365267,70.47239,6.285571,38.95397,0.07278392,8.828013,-0.3638504,7.856743,-0.3638504,39.66949,0.02414658,72.92202,1.491313,38.95307,0.06288886,8.828013,-0.3638504,7.856743,-0.3638504,39.47272,0.03693838,72.97057,3.077253
1008815705866397696,896,52592,34,1334p424_ac51-043038,1334p424_ac51,133.1956,42.83491,0.05417586,5.512969E-06,3,10.87947,0.856339,186.2225,5.136655,1.423685,0.004999628,-0.1405109,0.8961315,11.293,10.194,6.514,3.881,0.023,0.019,0.015,0.025,1.099,3.68,0.02983287,0.02420744,111111,111111,111111,43.40199,1.245028,93.38219,1.040029,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,38.91345,-999999,-999999,-999999,-999999,-999999,-999999,0.1238875,0,100000,0.001279205,-999999,38.74427,-999999,-999999,-999999,-999999,-999999,-999999,-0.7469628,0,100000,0.0002269745,39.88572,0.04464715,2808.462,58.92044,-134.4917,75.55861,1.389937,0.1423912,4.388858,9,100000,0.6186672,39.78536,0.0267972,646.8071,54.0363,218.3926,41.47244,1.065011,0.06590845,3.837092,7,100000,0.5445769,39.5502,0.04369999,738.6468,91.06288,210.2857,34.00094,0.6066471,0.06144182,0.556722,0,100000,0.2001911,-999999,38.53565,-999999,-999999,-999999,-999999,-999999,-999999,0.3233317,0,100000,0.000800848,-999999,38.71474,-999999,-999999,-999999,-999999,-999999,-999999,-0.7919155,0,100000,2.407063E-06,-999999,38.6162,-999999,-999999,-999999,-999999,-999999,-999999,1.775774,4,111111,0.05320489,-999999,38.73359,-999999,-999999,-999999,-999999,-999999,-999999,1.207783,0,111111,0.002130806,-999999,38.72876,-999999,-999999,-999999,-999999,-999999,-999999,-1.728909,0,111111,1.218912E-07,-999999,38.85047,-999999,-999999,-999999,-999999,-999999,-999999,-2.131378,0,100000,4.827627E-06,-999999,38.79803,-999999,-999999,-999999,-999999,-999999,-999999,0.07774299,0,100000,0.009282917,-999999,38.9875,-999999,-999999,-999999,-999999,-999999,-999999,0.75895,0,100000,0.0001936555,-999999,39.53752,-999999,-999999,-999999,-999999,-999999,-999999,-0.5776743,0,100000,9.735143E-06,-999999,38.55597,-999999,-999999,-999999,-999999,-999999,-999999,-0.8130152,0,100000,9.30642E-07,-999999,39.32176,-999999,-999999,-999999,-999999,-999999,-999999,-1.066436,0,100000,0.0002439916,-999999,39.45741,-999999,-999999,-999999,-999999,-999999,-999999,-1.908075,0,100000,8.432431E-07,-999999,39.91366,-999999,-999999,-999999,-999999,-999999,-999999,-0.655772,0,100000,5.409901E-05,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,100000,0.1706095,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,100000,0.09144473,39.61395,0.005319829,1.119131,-0.08734492,0.9991563,-0.08734492,39.88425,0.02877083,55.51517,0.5273151,39.64134,0.00879461,7.226493,-0.1231035,7.202574,-0.1231035,40.44556,0.008862861,57.52818,39.07957,39.6428,0.009489664,7.86966,-0.1259851,7.707458,-0.1259851,40.57371,0.006954437,57.57614,39.50907,39.65161,0.3829463,24.82715,-0.2008864,24.63593,-0.2008864,41.04145,0.003298143,58.77863,87.50178,39.65219,0.3810084,35.92147,-0.2348251,33.86221,-0.2348251,41.18197,0.003053372,58.4777,22.2331,39.65216,0.3809843,7.590217,-0.1272485,7.509817,-0.1272485,40.56199,0.003298147,58.78161,21.96007,39.63887,0.006161554,2.988896,-0.1043955,3.075918,-0.1043955,40.16331,0.01340405,60.54007,3.495541,39.65828,0.006548204,0.9829707,-0.09997607,0.9172497,-0.09997607,39.65883,0.03574217,64.02908,0.258082,39.64011,0.0103138,59.04803,-0.3946327,58.21689,-0.3946327,41.40626,0.002826246,62.36422,57.03104,39.64548,0.01164635,17.65269,-0.1693683,17.85799,-0.1693683,40.88736,0.004093597,62.76328,14.70263,39.62687,0.01070422,7.681633,-0.1247103,5.081393,-0.1247103,40.51012,0.006047925,64.13508,3.753736,39.5881,0.01383324,0.6505096,-0.1442606,1.649751,-0.1442606,39.46017,0.05867147,72.3224,0.6964684,39.57454,0.01415777,3.189413,-0.1245821,1.601876,-0.1245821,40.09549,0.0120938,72.77071,1.415863,39.58717,0.01624965,1.055346,-0.1239209,-1.614011,-0.1239209,39.72343,0.02676666,77.46548,1.221422,39.50335,0.03105117,6.350718,-0.2017523,7.144413,-0.2017523,40.28885,0.01184474,82.417,1.020557,39.43119,0.03153333,20.72758,-0.3017851,19.81973,-0.3017851,39.53913,0.1292233,85.59013,6.905348,39.42892,0.03168813,20.72758,-0.3017851,19.81973,-0.3017851,40.73215,0.009403534,85.63703,6.776783
1030318577393100800,915,52443,437,2102m016_ac51-018319,2102m016_ac51,210.169,-1.921744,0.02504858,8.173449E-06,2,9.697531,-0.02571853,102.723,6.107004,1.205744,0.003888781,-0.3489941,0.6849046,12.201,11.525,7.706,4.847,0.023,0.022,0.018,0.024,0.676,3.819,0.03182766,0.02842534,111111,111111,100000,5.163956,0.4278563,-0.6030744,0.3701137,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,38.00625,-999999,-999999,-999999,-999999,-999999,-999999,1.263509,0,100000,0.1508542,-999999,37.98357,-999999,-999999,-999999,-999999,-999999,-999999,-0.2962718,0,100000,0.001025647,-999999,37.75902,-999999,-999999,-999999,-999999,-999999,-999999,8.068253,10,100000,0.1139293,39.13435,0.03024689,451.7018,39.8893,-10.35771,14.16682,0.9356917,0.06515695,2.558247,5,100000,0.3707021,38.78601,0.1030481,452.251,162.4518,-4.277355,89.77946,0.398794,0.09511104,1.01179,1,100000,0.1051644,-999999,37.88699,-999999,-999999,-999999,-999999,-999999,-999999,0.8578286,0,100000,0.0116936,-999999,37.9846,-999999,-999999,-999999,-999999,-999999,-999999,-0.8005776,0,100000,0.0005243719,-999999,37.94979,-999999,-999999,-999999,-999999,-999999,-999999,1.190672,0,100000,0.3864834,-999999,38.02726,-999999,-999999,-999999,-999999,-999999,-999999,0.5459141,0,100000,0.008185416,-999999,37.99326,-999999,-999999,-999999,-999999,-999999,-999999,-1.528442,0,100000,1.311996E-05,-999999,38.32626,-999999,-999999,-999999,-999999,-999999,-999999,-1.387277,0,100000,8.762285E-06,-999999,38.13668,-999999,-999999,-999999,-999999,-999999,-999999,0.2627595,0,100000,0.0107443,-999999,38.27433,-999999,-999999,-999999,-999999,-999999,-999999,0.4973207,0,100000,0.0001927018,-999999,39.60807,-999999,-999999,-999999,-999999,-999999,-999999,-0.3688787,0,100000,1.045026E-05,-999999,38.00988,-999999,-999999,-999999,-999999,-999999,-999999,-0.3402712,0,100000,0.0001034994,-999999,39.27211,-999999,-999999,-999999,-999999,-999999,-999999,-0.4688165,0,100000,0.0014669,-999999,39.28817,-999999,-999999,-999999,-999999,-999999,-999999,-0.7827954,0,100000,6.701815E-07,-999999,39.7765,-999999,-999999,-999999,-999999,-999999,-999999,-0.4860955,0,100000,4.174464E-05,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,100000,0.1706095,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,100000,0.09144473,38.96864,0.01272678,3.129231,-0.1045822,3.042938,-0.1045822,39.49878,0.01371823,53.57265,3.126498,38.99863,0.01171052,10.54404,-0.1590465,10.6395,-0.1590465,40.02316,0.005891226,57.40413,20.32746,39.00172,0.01804684,11.45747,-0.1634814,11.50589,-0.1634814,40.05385,0.005663148,57.55186,35.41552,39.04688,0.1108188,35.85818,-0.2922446,35.37687,-0.2922446,40.57005,0.002947215,58.99722,72.8817,39.04848,0.04879143,78.87258,-0.5296709,76.43844,-0.5296709,40.91904,0.002888352,59.21437,40.53677,39.04655,0.04968838,12.80505,-0.1584064,12.38938,-0.1584064,40.09058,0.002947218,59.38166,36.64761,39.00941,0.0149876,6.454823,-0.1318159,6.514802,-0.1318159,39.81007,0.007497328,62.14497,5.138942,39.03688,0.006518384,2.154766,-0.09739224,2.155186,-0.09739224,39.37935,0.01287408,61.34452,1.177713,39.07484,0.01366149,93.12132,-0.6038801,92.38091,-0.6038801,41.01527,0.002771134,55.57804,167.8431,39.08115,0.01823593,30.10983,-0.2506357,30.30984,-0.2506357,40.52685,0.003566989,55.92629,43.77971,39.08637,0.01182554,18.21667,-0.181998,15.56093,-0.181998,40.33037,0.003954273,56.7393,16.07775,39.07695,0.01458309,2.699101,-0.1538403,3.528642,-0.1538403,39.38145,0.01727851,62.79246,3.192322,39.07434,0.01460526,7.279694,-0.1441892,5.538003,-0.1441892,39.95142,0.006103414,63.15874,7.049588,39.09299,0.0214787,3.550637,-0.1355127,0.9869956,-0.1355127,39.68552,0.009698935,67.45145,3.909554,39.07482,0.02041276,8.722783,-0.1813879,9.429828,-0.1813879,39.94132,0.007411198,72.53859,36.78987,39.01477,0.04878683,31.13475,-0.3588264,32.70211,-0.3588264,40.08253,0.01191768,76.09221,52.12447,39.01388,0.04987005,31.13475,-0.3588264,32.70211,-0.3588264,40.43222,0.01764791,76.16055,36.55408
