MPA_index,ra,dec,fiberID,plate,mjd,mcpid,maser_morphology,maser_lum,z,z_err,v_disp,v_disp_err,kcor_mag_rband,kcor_model_mag_rband,Lick_Hd_A,Lick_Hd_A_err,D4000,D4000_err,D4000_n,D4000_n_err,has_coronal_lines,H_alpha_flux,H_alpha_flux_err,H_alpha_eqw,H_alpha_eqw_err,H_beta_flux,H_beta_flux_err,H_beta_eqw,H_beta_eqw_err,OIII_5007_flux,OIII_5007_flux_err,OIII_5007_eqw,OIII_5007_eqw_err,OI_6300_flux,OI_6300_flux_err,OI_6300_eqw,OI_6300_eqw_err,NII_6584_flux,NII_6584_flux_err,NII_6584_eqw,NII_6584_eqw_err,SII_6717_flux,SII_6717_flux_err,SII_6717_eqw,SII_6717_eqw_err,SII_6731_flux,SII_6731_flux_err,SII_6731_eqw,SII_6731_eqw_err
186835,0.88375,-10.74472,11,650,52143.0,0,0,0.0,0.029573436826467514,7.609939984831726e-06,153.70518493652344,3.3635663986206055,15.437862396240234,0.0,-0.2935583293437958,0.34130755066871643,1.8675426244735718,0.009501219727098942,1.7278095483779907,0.01162311714142561,0,302.03631591796875,12.014404296875,-2.368333578109741,0.09247101098299026,57.69131851196289,7.554172515869141,-0.34945401549339294,0.09408045560121536,114.90524291992188,9.674128532409668,-0.8397314548492432,0.10118792206048965,45.047359466552734,10.42625617980957,-0.23589521646499634,0.09169711172580719,595.5143432617188,14.23759937286377,-4.155892848968506,0.10625384747982025,208.376953125,12.11958122253418,-1.5461190938949585,0.09790484607219696,125.81291198730469,11.768524169921875,-0.7280222773551941,0.09574545919895172
229278,1.58171,14.327420000000002,219,751,52251.0,0,0,0.0,0.018173569813370705,1.0349695912736934e-05,48.210994720458984,9.056547164916992,17.308549880981445,0.0,2.3214681148529053,1.0094021558761597,1.5782841444015503,0.02412819303572178,1.3922981023788452,0.027541881427168846,0,354.5379333496094,5.443113803863525,-14.078535079956055,0.2564922869205475,81.24960327148438,3.930626630783081,-3.193542957305908,0.2837986946105957,575.2672729492188,8.15290641784668,-23.33884048461914,0.38866645097732544,22.256973266601562,3.0198404788970947,-0.7361676692962646,0.19913895428180695,335.41912841796875,4.977337837219238,-13.58041000366211,0.2589360773563385,107.55965423583984,3.706470251083374,-4.409177780151367,0.22723326086997986,84.89229583740234,3.4812662601470947,-3.6857690811157227,0.22520269453525543
229865,2.2829200000000003,14.46553,320,752,52251.0,0,0,0.0,0.04143008589744568,7.964807082316838e-06,120.8538589477539,4.828419208526611,15.911552429199219,0.0,3.2430543899536133,0.34280669689178467,1.6654891967773438,0.008133082650601864,1.3885523080825806,0.009022315964102745,0,1432.8446044921875,16.823863983154297,-16.869762420654297,0.19375723600387573,282.66717529296875,7.855749130249023,-3.7353265285491943,0.13128797709941864,1454.11328125,16.74531364440918,-18.559629440307617,0.2120729684829712,128.08306884765625,9.265243530273438,-1.3464893102645874,0.12354954332113266,1070.8448486328125,14.09743881225586,-11.535143852233887,0.17498645186424255,238.2356719970703,11.112601280212402,-2.696188449859619,0.13695409893989563,210.91444396972656,10.363382339477539,-2.1734442710876465,0.12903600931167603
229767,3.2629200000000003,14.41,195,752,52251.0,0,0,0.0,0.006703530438244343,6.745272457919782e-06,40.99501419067383,11.0851469039917,17.155967712402344,0.0,4.566449165344238,0.38934293389320374,0.0,0.0,1.0929903984069824,0.007632536347955465,0,1438.9512939453125,12.266765594482422,-54.46646499633789,0.49380356073379517,391.6635437011719,6.04731559753418,-10.43326473236084,0.20691095292568207,704.2859497070312,8.509839057922363,-19.040042877197266,0.2634614408016205,41.00111770629883,2.8328633308410645,-1.3639073371887207,0.16706013679504395,231.75291442871094,4.017611503601074,-9.126653671264648,0.20937520265579224,270.8220520019531,4.681095123291016,-10.359432220458984,0.21595142781734467,185.77728271484375,3.9443559646606445,-7.185558795928955,0.19642040133476257
230056,4.0055,15.943,580,752,52251.0,0,0,0.0,0.03917001187801361,8.866041753208265e-06,115.43955993652344,14.721087455749512,18.012243270874023,0.0,3.3646368980407715,1.3175281286239624,1.423526644706726,0.026587242260575294,1.220663070678711,0.029903052374720573,0,721.9954223632812,6.957568645477295,-58.898250579833984,0.5891932845115662,109.20329284667969,2.678901195526123,-12.211426734924316,0.4423239529132843,25.723060607910156,2.0556859970092773,-2.7515082359313965,0.38526034355163574,15.864273071289062,1.809468388557434,-1.745552897453308,0.2622632682323456,399.8973388671875,4.100834846496582,-32.539913177490234,0.41183340549468994,94.58184051513672,2.6585657596588135,-7.374973773956299,0.2687512934207916,80.4864730834961,2.4098715782165527,-6.154305458068848,0.2528381049633026
57627,4.08662,1.18719,523,389,51795.0,0,0,0.0,0.043853867799043655,2.0296876755310223e-05,56.05927276611328,12.204320907592773,17.863492965698242,0.0,-0.5710585713386536,1.9078052043914795,1.9464317560195923,0.05687331408262253,1.733054518699646,0.07253669947385788,0,66.7853012084961,2.762883424758911,-4.233002185821533,0.2283412665128708,17.056127548217773,2.8639752864837646,-0.9714588522911072,0.4116121530532837,23.45079803466797,3.1261353492736816,-2.1307082176208496,0.3801804184913635,4.651776313781738,2.5401394367218018,-0.11867284774780273,0.24054913222789764,35.21013259887695,2.9719161987304688,-1.9717226028442383,0.2719980776309967,22.377721786499023,2.567662477493286,-1.03189218044281,0.2276231199502945,15.912169456481934,2.414669990539551,-0.9027355313301086,0.22153422236442566
187827,4.70892,-10.36161,76,652,52138.0,0,0,0.0,0.026894990354776382,7.596400337206433e-06,40.0513916015625,11.950119018554688,17.552947998046875,0.0,-1.4098402261734009,0.8118404150009155,1.1984357833862305,0.011698288843035698,1.06830632686615,0.014376787468791008,0,1891.2371826171875,14.095775604248047,-96.65108489990234,0.748071014881134,485.67840576171875,6.535423755645752,-19.481678009033203,0.3384350836277008,85.51795959472656,3.6696300506591797,-3.9466071128845215,0.2602106034755707,22.724960327148438,2.5873990058898926,-0.9490377902984619,0.21383051574230194,658.07080078125,5.858085632324219,-33.56643295288086,0.3759641647338867,211.2336883544922,4.016892910003662,-10.938332557678223,0.26830410957336426,174.28033447265625,3.730140209197998,-8.975323677062988,0.2553137242794037
188453,4.70892,-10.36161,314,653,52145.0,0,0,0.0,0.027449386194348335,7.196643764473265e-06,74.42728424072266,10.046910285949707,17.703723907470703,0.0,0.8939608931541443,0.7904765009880066,1.1349077224731445,0.011574320495128632,1.0898855924606323,0.014885608106851578,0,529.4723510742188,4.589522361755371,-51.133277893066406,0.46448808908462524,144.16685485839844,2.6240689754486084,-12.37179946899414,0.31159359216690063,46.84931182861328,1.8844002485275269,-4.087314128875732,0.2735257148742676,7.893998622894287,1.1503608226776123,-0.9746280908584595,0.19721409678459167,158.66357421875,2.005471706390381,-15.212165832519531,0.2533165514469147,68.49191284179688,1.6613197326660156,-6.611835479736328,0.22288231551647186,55.957149505615234,1.6563682556152344,-5.54573392868042,0.22703146934509277
188452,4.71192,-10.37683,313,653,52145.0,0,0,0.0,0.027102023363113403,1.41892560350243e-05,141.38705444335938,7.870893955230713,16.182308197021484,0.0,-2.299381732940674,0.4614456593990326,1.0629479885101318,0.005256006959825754,1.0075953006744385,0.006856212858110666,0,11225.9384765625,64.98051452636719,-204.39764404296875,1.1957826614379883,1611.74169921875,13.254071235656738,-34.60641098022461,0.29701724648475647,790.0264892578125,9.323296546936035,-16.970012664794922,0.219405859708786,292.9066162109375,6.338756084442139,-5.499741554260254,0.14033785462379456,5339.55810546875,26.520658493041992,-95.41505432128906,0.6050108671188354,1628.1539306640625,14.34971809387207,-28.175003051757812,0.25046172738075256,1550.5419921875,13.910017967224121,-26.07698631286621,0.24055922031402588
230213,6.177919999999999,14.824470000000002,153,753,52233.0,0,0,0.0,0.01760021038353443,9.289285117120016e-06,84.36038208007812,5.457287311553955,16.59128761291504,0.0,1.3044720888137817,0.4922538697719574,1.4548379182815552,0.009614084847271442,1.3496153354644775,0.011708981357514858,0,767.9719848632812,9.738229751586914,-16.087116241455078,0.20778098702430725,199.20265197753906,5.726464748382568,-3.901183843612671,0.16565653681755066,133.5135498046875,6.028202056884766,-2.6793994903564453,0.16749010980129242,33.75055694580078,5.034767150878906,-0.7728556394577026,0.14056706428527832,384.83026123046875,7.245376110076904,-7.811670303344727,0.17170792818069458,203.77195739746094,6.548182010650635,-4.220778465270996,0.1589588075876236,176.3958282470703,6.259924411773682,-3.46596097946167,0.15334054827690125
188955,7.15746,-9.998330000000001,353,654,52146.0,0,0,0.0,0.04964660853147507,1.3827478142047767e-05,139.7620391845703,10.96945858001709,16.463211059570312,0.0,-4.285583972930908,0.44901156425476074,1.2009007930755615,0.0053334529511630535,1.084168791770935,0.006589442491531372,0,9118.09375,61.70130157470703,-255.08526611328125,1.7732841968536377,2055.86865234375,17.816917419433594,-46.32738494873047,0.4062330722808838,2431.310302734375,20.68803596496582,-55.09377670288086,0.4738479256629944,140.57164001464844,4.8800811767578125,-3.4827206134796143,0.15947894752025604,4057.04736328125,24.3565673828125,-112.18082427978516,0.8638876080513,602.3600463867188,8.513688087463379,-16.18439483642578,0.2413615733385086,671.6689453125,9.454841613769531,-17.809066772460938,0.2647722065448761
188834,7.530460000000001,-11.113669999999999,201,654,52146.0,0,0,0.0,0.011767366901040077,1.4151924915495329e-05,88.07183074951172,4.21541166305542,16.177658081054688,0.0,1.3473706245422363,0.5190767645835876,0.0,0.0,1.5752098560333252,0.016539180651307106,0,754.7672119140625,11.248540878295898,-10.162904739379883,0.1701440066099167,164.42640686035156,5.433983325958252,-2.60611891746521,0.1474420577287674,337.18603515625,7.603525161743164,-5.453734397888184,0.16735361516475677,36.58733367919922,5.458177089691162,-0.5406404733657837,0.12837685644626617,509.48590087890625,9.004361152648926,-7.093908786773682,0.15843915939331055,212.29861450195312,7.2994794845581055,-2.720341920852661,0.1361631602048874,166.97930908203125,6.9784626960754395,-2.2411794662475586,0.1344890594482422
189005,7.72412,-9.207889999999999,415,654,52146.0,0,0,0.0,0.019871551543474197,1.125508060795255e-05,91.89425659179688,3.4849064350128174,16.01833724975586,0.0,2.180941104888916,0.3663927912712097,1.7149146795272827,0.009089753963053226,1.5442570447921753,0.010710755363106728,0,338.5541687011719,8.03318977355957,-4.193051338195801,0.12807084619998932,85.01921081542969,5.0138258934021,-0.39389142394065857,0.12121683359146118,560.0065307617188,10.18335247039795,-7.065334796905518,0.16274139285087585,26.965911865234375,5.636104583740234,-0.24183353781700134,0.11789233237504959,401.69097900390625,8.385315895080566,-5.046371936798096,0.14225323498249054,75.48540496826172,6.0899176597595215,-0.8382340669631958,0.1215253546833992,80.45972442626953,6.588873863220215,-1.021883249282837,0.1288726031780243
79454,8.20075,14.793920000000002,158,417,51821.0,0,0,0.0,0.041835445910692215,1.101279030990554e-05,95.21038055419922,5.3208513259887695,16.893709182739258,0.0,0.8733880519866943,0.5915088653564453,1.9266653060913086,0.016190772876143456,1.6074116230010986,0.018026111647486687,0,293.0640563964844,5.768301963806152,-7.630562782287598,0.1732671707868576,71.82759094238281,4.152303218841553,-1.3643051385879517,0.1846933215856552,72.63362121582031,4.574587345123291,-2.0463552474975586,0.18166731297969818,7.548759460449219,3.591508150100708,-0.023620862513780594,0.1441982537508011,175.51866149902344,5.050708293914795,-4.597389221191406,0.16547220945358276,38.9957275390625,3.832472324371338,-0.9787734150886536,0.14705254137516022,36.427490234375,3.944000720977783,-0.8028135895729065,0.14772482216358185
80350,8.20075,14.793920000000002,313,418,51884.0,0,0,0.0,0.04184882342815399,9.78636944637401e-06,101.2437744140625,4.342186450958252,16.945209503173828,0.0,0.27914372086524963,0.5984698534011841,1.6695510149002075,0.014012725092470646,1.4964230060577393,0.017717095091938972,0,341.1287536621094,4.572458267211914,-8.703311920166016,0.13154976069927216,84.636474609375,3.5191729068756104,-1.8772411346435547,0.15207988023757935,66.63885498046875,3.8434815406799316,-1.7449455261230469,0.1546132117509842,16.39624786376953,2.851439952850342,-0.3800802528858185,0.10952799022197723,193.1610565185547,3.953500986099243,-4.9332756996154785,0.12447215616703033,49.339111328125,2.9299914836883545,-1.0678324699401855,0.10672811418771744,34.096519470214844,2.914842128753662,-0.8293342590332031,0.10715184360742569
79926,8.20075,14.793920000000002,318,418,51817.0,0,0,0.0,0.0418732687830925,1.1069853826484177e-05,96.18868255615234,5.442027568817139,16.987150192260742,0.0,0.5678343772888184,0.6179447174072266,1.7348709106445312,0.01538520772010088,1.5138962268829346,0.01812654547393322,0,311.6003112792969,5.997227668762207,-7.935678482055664,0.17522773146629333,76.48318481445312,4.394176959991455,-2.1074466705322266,0.19045059382915497,73.76778411865234,4.813287258148193,-2.0161945819854736,0.19196221232414246,18.304607391357422,3.910491943359375,-0.48705363273620605,0.15126563608646393,185.6859588623047,5.365772247314453,-4.731241226196289,0.169436514377594,44.24237823486328,4.145386695861816,-1.1383252143859863,0.15038983523845673,25.613534927368164,4.081181526184082,-0.7072122097015381,0.14920145273208618
189083,8.51163,-9.70531,519,654,52146.0,0,0,0.0,0.012450490146875381,8.392964446102269e-06,158.87539672851562,3.5240111351013184,15.499347686767578,0.0,-2.2682366371154785,0.42418205738067627,0.0,0.0,1.9035176038742065,0.015449553728103638,0,261.4901428222656,15.555944442749023,-1.7529795169830322,0.11062721163034439,63.36780548095703,9.096280097961426,-0.4106798470020294,0.11432930082082748,113.88743591308594,9.872132301330566,-1.0874643325805664,0.11969298124313354,42.233123779296875,11.857073783874512,-0.29266396164894104,0.11220940202474594,319.5342102050781,15.370159149169922,-2.068065881729126,0.1203354075551033,116.67040252685547,13.384815216064453,-0.7319862842559814,0.1138121485710144,84.21688842773438,13.359518051147461,-0.5830651521682739,0.11445982754230499
189105,8.762210000000001,-9.36842,542,654,52146.0,0,0,0.0,0.022993188351392746,8.505387995683122e-06,66.08628845214844,7.734976291656494,17.063512802124023,0.0,1.9563257694244385,0.7370321154594421,1.4171257019042969,0.01444976031780243,1.2766824960708618,0.01720048487186432,0,986.0338134765625,10.32171630859375,-30.665264129638672,0.33687424659729004,179.0736541748047,4.379833698272705,-6.768980503082275,0.2501288056373596,32.3543586730957,3.253122568130493,-1.1966993808746338,0.21660183370113373,19.28989028930664,3.034432888031006,-0.5512133240699768,0.160957470536232,331.75274658203125,5.225884914398193,-10.2232666015625,0.20648914575576782,125.41212463378906,4.526217937469482,-3.9307680130004883,0.19174335896968842,98.44388580322266,4.047027587890625,-3.0252685546875,0.17782725393772125
79405,8.77708,14.35472,26,417,51821.0,0,0,0.0,0.03798569366335869,7.2044122134684585e-06,80.98587799072266,11.748757362365723,17.655017852783203,0.0,4.243977069854736,0.863486111164093,1.6939725875854492,0.02156943269073963,1.3858810663223267,0.023348577320575714,0,824.7020874023438,8.044636726379395,-45.0970344543457,0.4561156630516052,163.9383544921875,4.0863752365112305,-7.9020771980285645,0.31898969411849976,66.40364074707031,3.5488102436065674,-4.102921962738037,0.2970362901687622,25.572248458862305,2.4782485961914062,-1.311672568321228,0.20807264745235443,326.89459228515625,4.4219441413879395,-17.94773292541504,0.29814231395721436,172.16714477539062,3.71065092086792,-9.682406425476074,0.24440987408161163,126.24149322509766,3.3369216918945312,-6.996654510498047,0.2289300560951233
79877,8.944289999999999,13.88,243,418,51817.0,0,0,0.0,0.05952930077910423,1.2855808563472237e-05,190.09078979492188,7.33962345123291,16.9778995513916,0.0,-1.1744258403778076,0.7619020938873291,2.0508742332458496,0.0236038900911808,1.8062515258789062,0.02726353146135807,0,217.8616485595703,6.392950534820557,-5.726395606994629,0.16600023210048676,27.61078643798828,4.435321807861328,-0.7367441058158875,0.18499556183815002,69.31375885009766,4.8156304359436035,-1.8225882053375244,0.19419819116592407,9.071244239807129,3.9559578895568848,-0.11893711984157562,0.13885819911956787,174.75289916992188,5.702678203582764,-4.8722686767578125,0.1694011241197586,37.688255310058594,4.351627349853516,-1.0496259927749634,0.1447441428899765,28.014480590820312,4.311417102813721,-0.9313529133796692,0.14462243020534515
80312,8.944289999999999,13.88,251,418,51884.0,0,0,0.0,0.05948545038700104,1.0974817996611819e-05,186.89393615722656,5.942424774169922,16.921810150146484,0.0,-1.118910312652588,0.6818744540214539,1.873408555984497,0.019056783989071846,1.6698795557022095,0.022672822698950768,0,219.71607971191406,4.659154891967773,-5.788571834564209,0.1194579005241394,45.00093078613281,4.104804515838623,-1.614207148551941,0.1595679670572281,73.32352447509766,4.281151294708252,-2.015296697616577,0.16802328824996948,8.384324073791504,2.9980061054229736,-0.19613410532474518,0.10537406802177429,159.4306640625,4.047707557678223,-4.357659816741943,0.11904110759496689,35.34907150268555,3.1300270557403564,-0.998386800289154,0.104921355843544,23.37185287475586,3.095551013946533,-0.5448521375656128,0.10395242273807526
204570,9.26704,-1.1521700000000001,207,690,52261.0,0,0,0.0,0.07354453951120377,1.3016607226745691e-05,229.91102600097656,6.312103748321533,16.539222717285156,0.0,-1.6254936456680298,0.5596984624862671,2.129488706588745,0.01753062941133976,1.9449249505996704,0.02074669487774372,0,128.580078125,8.566540718078613,-2.472353935241699,0.12746356427669525,34.19691467285156,6.040186882019043,-0.6558023691177368,0.1405368596315384,122.32621765136719,6.113089561462402,-3.0303797721862793,0.1535741686820984,34.58505630493164,5.3814287185668945,-0.7927292585372925,0.12405913323163986,264.2552490234375,7.702944278717041,-4.970019817352295,0.14356544613838196,54.97059631347656,5.8559699058532715,-1.0791525840759277,0.1300419420003891,37.3013916015625,5.818670749664307,-0.7670266032218933,0.13589957356452942
189542,9.89912,-9.19453,468,655,52162.0,0,0,0.0,0.01632576435804367,6.397899596777279e-06,104.86180877685547,3.5436713695526123,16.131589889526367,0.0,1.6885067224502563,0.3387546241283417,1.506230115890503,0.006936295889317989,1.3458049297332764,0.008172567933797836,0,2447.537841796875,16.740276336669922,-32.506187438964844,0.22697658836841583,413.0906982421875,5.732158660888672,-6.45634126663208,0.11945696920156479,71.53233337402344,4.429590225219727,-1.1997404098510742,0.10599833726882935,39.80221939086914,4.457226276397705,-0.471300333738327,0.08724518865346909,901.0509643554688,8.385710716247559,-11.876703262329102,0.13000261783599854,268.7742919921875,6.058165550231934,-3.498082399368286,0.09876995533704758,217.37950134277344,5.811825752258301,-2.9176464080810547,0.09679701924324036
189503,9.95162,-9.14294,420,655,52162.0,0,0,0.0,0.037475209683179855,2.291040073032491e-05,146.01345825195312,6.166974067687988,17.10148811340332,0.0,0.6757555603981018,0.6728609204292297,1.703361988067627,0.01676076464354992,1.5007039308547974,0.020323358476161957,0,484.2391357421875,4.85363245010376,-16.61264419555664,0.16099853813648224,79.89009857177734,3.176320791244507,-3.0422017574310303,0.18058189749717712,282.802490234375,4.24973726272583,-11.70364761352539,0.20317277312278748,37.386756896972656,2.7963294982910156,-1.2732391357421875,0.12009919434785843,354.9390869140625,4.183052062988281,-11.90881633758545,0.15680108964443207,139.9888458251953,3.364419460296631,-4.90070915222168,0.1280091553926468,104.70376586914062,3.2056732177734375,-3.4450719356536865,0.12406092882156372
