MPA_index,ra,dec,fiberID,plate,mjd,mcpid,maser_morphology,maser_lum,z,z_err,v_disp,v_disp_err,kcor_mag_rband,kcor_model_mag_rband,Lick_Hd_A,Lick_Hd_A_err,D4000,D4000_err,D4000_n,D4000_n_err,H_alpha_flux,H_alpha_flux_err,H_alpha_eqw,H_alpha_eqw_err,H_beta_flux,H_beta_flux_err,H_beta_eqw,H_beta_eqw_err,OIII_5007_flux,OIII_5007_flux_err,OIII_5007_eqw,OIII_5007_eqw_err,OI_6300_flux,OI_6300_flux_err,OI_6300_eqw,OI_6300_eqw_err,NII_6584_flux,NII_6584_flux_err,NII_6584_eqw,NII_6584_eqw_err,SII_6717_flux,SII_6717_flux_err,SII_6717_eqw,SII_6717_eqw_err,SII_6731_flux,SII_6731_flux_err,SII_6731_eqw,SII_6731_eqw_err
305072,120.0824,26.70144,146,929,52581.0,56,4,1060.0,0.02782682329416275,8.317508218169678e-06,187.45082092285156,4.201465606689453,15.766332626342773,0.0,1.1927376985549927,0.34288325905799866,1.7846838235855103,0.00866453442722559,1.5762583017349243,0.010234064422547817,1303.8953857421875,18.506189346313477,-12.440655708312988,0.16121546924114227,207.2343292236328,7.852173805236816,-2.3582704067230225,0.11668168753385544,585.820068359375,10.578842163085938,-7.410767078399658,0.14738431572914124,57.37576675415039,9.19043254852295,-0.532214343547821,0.11187689751386642,1032.974365234375,15.572365760803223,-10.151318550109863,0.15995320677757263,284.56195068359375,11.616348266601562,-2.8572452068328857,0.12464924901723862,210.13900756835938,11.262186050415039,-1.9770246744155884,0.12092822790145874
496540,179.7175,42.72253,595,1447,53120.0,100,0,0.0,0.002347390167415142,1.0810027561092284e-05,86.13992309570312,2.512885808944702,14.994277954101562,0.0,0.8409334421157837,0.3230518400669098,0.0,0.0,1.6582300662994385,0.009916016831994057,1650.3133544921875,27.082168579101562,-7.1362409591674805,0.13541746139526367,293.9068603515625,9.43475341796875,-1.6637173891067505,0.11066712439060211,869.8338623046875,16.033323287963867,-5.948556423187256,0.1360672414302826,119.32844543457031,14.693467140197754,-0.5273250341415405,0.10879077017307281,1309.4019775390625,24.189302444458008,-5.714966773986816,0.1357554942369461,309.5174255371094,17.818056106567383,-1.2855981588363647,0.11152862757444382,266.1839904785156,17.96824073791504,-1.1068841218948364,0.1115197241306305
56706,2.938333,-0.9086110999999999,11,388,51793.0,3,0,527.0,0.04762325435876846,2.8211336029926315e-05,140.95126342773438,-50.0,17.641468048095703,0.0,5.305088043212891,1.4015798568725586,1.5747524499893188,0.038438573479652405,1.420745849609375,0.04362653195858002,295.4356689453125,7.706280708312988,-17.160612106323242,0.3557121157646179,30.546388626098633,5.410356521606445,-2.0302624702453613,0.409055233001709,55.8636474609375,5.503706932067871,-3.534576892852783,0.3938174843788147,107.80690002441406,4.781519889831543,-5.887893199920654,0.28554368019104004,460.5959777832031,7.219109535217285,-25.12367057800293,0.3936574161052704,222.7399139404297,5.566329479217529,-12.517473220825195,0.3009508550167084,185.20205688476562,5.632362365722656,-10.021001815795898,0.3012429177761078
67624,33.52458,-0.27694440000000003,168,405,51816.0,21,0,74.0,0.03733412176370621,9.863704690360464e-06,56.4149055480957,7.881056308746338,17.253616333007812,0.0,2.518347978591919,0.6882171034812927,1.5322238206863403,0.015457750298082829,1.2927000522613525,0.016885342076420784,668.1985473632812,7.579013347625732,-27.968996047973633,0.32594382762908936,169.00677490234375,4.546417713165283,-5.820731163024902,0.24634647369384766,915.225341796875,10.46216869354248,-35.280582427978516,0.4050444960594177,73.74906158447266,3.7779414653778076,-3.2091286182403564,0.20634707808494568,349.7724304199219,5.404743194580078,-13.94656753540039,0.26654553413391113,166.4667510986328,4.45965051651001,-6.959663391113281,0.21982353925704956,128.69796752929688,4.249626636505127,-5.104832649230957,0.21450534462928772
70952,43.373329999999996,-0.2348889,37,409,51871.0,26,0,4.0,0.028812957927584648,6.743760877725435e-06,95.97828674316406,8.709748268127441,16.9603271484375,0.0,1.7259502410888672,0.7892255783081055,1.5663942098617554,0.01866784133017063,1.327383279800415,0.02062557451426983,1533.1990966796875,14.041147232055664,-50.43056106567383,0.4687279462814331,306.528076171875,5.620906352996826,-11.493829727172852,0.26784172654151917,1756.6663818359375,15.62444019317627,-65.103759765625,0.5895346999168396,129.63880920410156,3.960719108581543,-4.23301887512207,0.17770825326442719,568.2542724609375,6.4298529624938965,-19.00490379333496,0.2577943801879883,445.7736511230469,6.646255016326904,-14.618664741516113,0.24111947417259216,358.6220703125,6.109746932983398,-11.794967651367188,0.2243647277355194
104167,131.9487,-0.3809444,58,467,51901.0,62,0,2210.0,0.050844136625528336,1.1952508430113085e-05,149.04397583007812,11.455488204956055,16.87763214111328,0.0,2.7719953060150146,0.995252788066864,1.5605971813201904,0.023119112476706505,1.3112014532089233,0.024592777714133263,2070.44384765625,17.487117767333984,-60.84236526489258,0.5009581446647644,242.9393768310547,6.739640712738037,-9.864124298095703,0.32854756712913513,467.4974670410156,8.766779899597168,-18.271936416625977,0.37299254536628723,160.23890686035156,5.926976680755615,-4.695452690124512,0.20558936893939972,1213.751953125,11.545981407165527,-34.237037658691406,0.3622850179672241,514.6990356445312,8.720244407653809,-14.735383987426758,0.2563967704772949,451.3119201660156,8.308672904968262,-12.567363739013672,0.24433386325836182
147670,136.3755,3.4730000000000003,492,566,52238.0,64,0,132.0,0.028160812333226204,8.62574415805284e-06,110.18030548095703,6.53330659866333,17.388996124267578,0.0,2.6285400390625,0.7425289750099182,1.7990307807922363,0.021125588566064835,1.5581320524215698,0.02373572438955307,275.29241943359375,3.493342876434326,-11.013446807861328,0.1549687534570694,30.888286590576172,2.007765769958496,-1.6021770238876343,0.20121021568775177,21.316120147705078,2.129657030105591,-1.057505488395691,0.19347478449344635,9.00029182434082,2.0740842819213867,-0.5010170340538025,0.13313214480876923,109.69735717773438,2.7785136699676514,-4.479004859924316,0.140944704413414,54.59443283081055,2.562645196914673,-2.12431001663208,0.13995519280433655,39.996097564697266,2.607346296310425,-1.605271816253662,0.13871288299560547
794064,138.1933,23.07425,555,2287,53705.0,66,0,143.0,0.036323919892311096,6.814503649366088e-06,73.6753921508789,5.143909931182861,17.04425811767578,0.0,2.5600674152374268,0.4068586826324463,1.4567011594772339,0.007674407213926315,1.2740004062652588,0.00913828145712614,659.60400390625,6.34758186340332,-22.461490631103516,0.2215089499950409,161.88206481933594,3.4678733348846436,-5.096678733825684,0.16174869239330292,1077.892578125,9.058629989624023,-36.21949005126953,0.3112046718597412,81.68728637695312,3.262829542160034,-2.58559513092041,0.13922441005706787,353.0224304199219,4.478147983551025,-11.50119400024414,0.17877446115016937,247.63351440429688,4.340161323547363,-8.184396743774414,0.16598576307296753,198.39161682128906,4.159482002258301,-6.500240802764893,0.15820638835430145
3155,155.2481,-0.1760833,79,271,51883.0,81,0,65.0,0.0559447705745697,1.4506630577670876e-05,105.40560150146484,5.919423580169678,17.2318115234375,0.0,-0.13521382212638855,0.8477380275726318,1.979574203491211,0.02810121700167656,1.9679080247879028,0.040896590799093246,99.1004638671875,3.8235936164855957,-3.416759490966797,0.1627441942691803,23.41324806213379,2.8713788986206055,-0.5432182550430298,0.20788684487342834,41.314308166503906,3.6756808757781982,-1.5690807104110718,0.21039298176765442,6.69618034362793,3.133833885192871,-0.4266212284564972,0.15328390896320343,93.1305923461914,4.313355922698975,-3.14253568649292,0.17258575558662415,27.8199405670166,3.5117814540863037,-0.9134652614593506,0.15633012354373932,18.790620803833008,3.452544927597046,-0.6551337242126465,0.15320532023906708
539148,157.0119,10.77533,240,1599,53089.0,83,0,1135.0,0.044832173734903336,9.433939339942299e-06,116.83087158203125,9.28105640411377,17.37697982788086,0.0,1.8126057386398315,1.2705620527267456,1.9640097618103027,0.04182203859090805,1.6420992612838745,0.04565490409731865,315.44073486328125,5.827513694763184,-13.389333724975586,0.2581768035888672,50.00575256347656,3.5672364234924316,-2.8234171867370605,0.3241714537143707,153.437255859375,4.65689754486084,-9.021944999694824,0.33883431553840637,16.6135311126709,3.4624154567718506,-0.756403386592865,0.20571626722812653,302.944580078125,5.572066307067871,-12.607370376586914,0.27314049005508423,76.24383544921875,4.042881011962891,-3.268369436264038,0.2102476954460144,58.318145751953125,3.949946165084839,-2.3678994178771973,0.20642516016960144
6105,165.9098,-0.8690278,49,277,51908.0,89,0,26.0,0.02864285372197628,6.830609436292434e-06,96.6297836303711,8.59463882446289,17.14617347717285,0.0,4.604875564575195,0.6897458434104919,1.458034873008728,0.015457063913345337,1.2706477642059326,0.01757081225514412,600.0198364257812,6.988565921783447,-21.098365783691406,0.2577713131904602,108.73346710205078,3.6919002532958984,-4.499448299407959,0.23664119839668274,205.32339477539062,4.9768147468566895,-8.653608322143555,0.26086100935935974,48.16154861450195,3.235318899154663,-1.6120164394378662,0.17155702412128448,356.3771057128906,5.17781400680542,-12.30307388305664,0.21767111122608185,175.2421112060547,4.511588096618652,-5.913754463195801,0.18963326513767242,128.66624450683594,4.315509796142578,-4.367035388946533,0.18031412363052368
768246,167.3881,28.627640000000003,233,2213,53792.0,90,0,36.0,0.037892378866672516,9.922363460646011e-06,148.9818115234375,4.715903282165527,16.411142349243164,0.0,-0.6374245882034302,0.5248542428016663,1.9020581245422363,0.014735960401594639,1.7184057235717773,0.01789103075861931,333.12518310546875,8.13866901397705,-6.315008163452148,0.14899842441082,69.98532104492188,4.373068332672119,-1.32468843460083,0.1441655457019806,371.7108459472656,7.269203186035156,-8.614945411682129,0.1786426156759262,36.46480178833008,5.697210311889648,-0.656980037689209,0.12697184085845947,391.2101135253906,8.210785865783691,-7.130619049072266,0.1600349396467209,121.10386657714844,6.687052249908447,-1.9874299764633179,0.13314825296401978,88.52375030517578,6.5229387283325195,-1.6197313070297241,0.13190391659736633
724491,180.5193,35.321690000000004,130,2103,53467.0,102,0,520.0,0.03407072648406029,8.187855200958438e-06,104.56562805175781,3.7628626823425293,16.018535614013672,0.0,4.242284297943115,0.330422043800354,1.7876330614089966,0.0089154914021492,1.528862476348877,0.010197056457400322,260.2485046386719,7.988479137420654,-3.5907986164093018,0.11938045173883438,58.79518127441406,4.604028701782227,-0.584345817565918,0.1142391785979271,400.9982604980469,8.633155822753906,-5.6493120193481445,0.14636167883872986,43.488197326660156,6.4657440185546875,-0.49911171197891235,0.11641368269920349,432.4272766113281,9.302716255187988,-5.664132118225098,0.1422816514968872,129.89785766601562,7.550656318664551,-1.6509920358657837,0.12361321598291397,91.08604431152344,7.33380126953125,-1.131919026374817,0.12100091576576233
360776,206.67,52.47691999999999,237,1043,52465.0,125,4,379.0,0.029177729040384293,1.0021722118835896e-05,147.42420959472656,4.089895248413086,15.774662017822266,0.0,-0.1307905912399292,0.3874942362308502,1.812034010887146,0.009822975844144821,1.5777517557144165,0.011075502261519432,1383.2830810546875,20.105815887451172,-14.697443008422852,0.21647703647613525,348.30035400390625,8.3821439743042,-4.236747741699219,0.13368354737758636,2674.840087890625,23.858152389526367,-32.81061935424805,0.3010922372341156,278.30364990234375,9.413256645202637,-3.0441083908081055,0.1279500275850296,1429.280029296875,15.961352348327637,-15.064040184020996,0.19575177133083344,694.94775390625,12.91212272644043,-7.587772846221924,0.15420182049274445,589.4436645507812,12.36811351776123,-6.147489070892334,0.14847847819328308
632729,208.8996,5.884639,56,1805,53875.0,127,0,86.0,0.03923874348402023,4.882675057160668e-06,127.1512222290039,7.698582649230957,17.205787658691406,0.0,0.6717908382415771,0.7711794376373291,1.7438855171203613,0.02035820484161377,1.4273066520690918,0.021656084805727005,826.1468505859375,7.991072177886963,-30.076461791992188,0.29851898550987244,135.89892578125,3.486358880996704,-5.69307804107666,0.2148246318101883,285.8824768066406,4.75684118270874,-15.088415145874023,0.2576952278614044,36.04848098754883,2.972836971282959,-1.3369598388671875,0.15042412281036377,559.6600341796875,5.646577835083008,-20.290931701660156,0.2371247410774231,160.49961853027344,4.037511348724365,-5.7899088859558105,0.16746963560581207,126.9130630493164,3.6905970573425293,-4.329100608825684,0.15724056959152222
638492,226.3247,8.153611,387,1816,53919.0,145,0,0.0,0.03919914737343788,7.729389835731126e-06,133.15176391601562,11.262161254882812,17.006179809570312,0.0,2.98014497756958,0.5932031869888306,1.4013062715530396,0.011126467026770115,1.2195475101470947,0.013100387528538704,2359.846923828125,14.945101737976074,-83.52008056640625,0.5279836654663086,380.20556640625,6.074912071228027,-14.215014457702637,0.2640838027000427,494.10736083984375,7.027641296386719,-18.518693923950195,0.2846886217594147,160.21826171875,4.242964744567871,-5.422556400299072,0.17627103626728058,976.1898193359375,7.555875301361084,-34.17236328125,0.2977500557899475,462.4400634765625,6.121705532073975,-15.736260414123535,0.21862643957138062,346.98321533203125,5.428218364715576,-11.496790885925293,0.19630546867847443
249166,230.082,52.899080000000005,280,794,52376.0,147,0,44.0,0.03715885803103447,1.2356017577985767e-05,106.55004119873047,5.751443386077881,16.765777587890625,0.0,3.6689529418945312,0.5713575482368469,1.696152687072754,0.015310410410165787,1.4768911600112915,0.017518991604447365,145.10733032226562,5.447215557098389,-3.933549642562866,0.15831226110458374,28.79676628112793,3.8781158924102783,-0.6307044625282288,0.17695118486881256,203.30638122558594,6.571633338928223,-5.804803371429443,0.2087680697441101,18.837722778320312,5.002542018890381,-0.33760932087898254,0.15727102756500244,220.71766662597656,6.433001518249512,-5.39589262008667,0.18263815343379974,70.79061889648438,5.702020645141602,-1.8577712774276733,0.1756570041179657,67.47737121582031,5.527506351470947,-1.662314772605896,0.16342005133628845
848288,240.0743,15.75653,604,2521,54538.0,151,0,0.0,0.01631065271794796,7.88835677667521e-06,85.62554168701172,2.8874292373657227,16.22782325744629,0.0,-0.7363414764404297,0.3960922360420227,0.0,0.0,1.7648380994796753,0.012924722395837307,203.14015197753906,5.935783863067627,-3.0355639457702637,0.11028604954481125,53.695072174072266,3.8561038970947266,-0.6146714091300964,0.11534737050533295,474.84954833984375,7.6067023277282715,-8.146499633789062,0.15100719034671783,28.240022659301758,4.721394062042236,-0.35804760456085205,0.10706028342247009,245.08596801757812,6.131453037261963,-3.751387357711792,0.12106744199991226,90.22734832763672,5.387241363525391,-1.2970961332321167,0.11239774525165558,69.73675537109375,5.318382263183594,-0.9930163025856018,0.11123760789632797
40103,241.7664,1.108139,326,345,51690.0,152,0,6.0,0.027257714420557022,1.43233519338537e-05,125.88912963867188,4.497692584991455,16.44976806640625,0.0,-1.6314631700515747,0.8775336146354675,2.1063156127929688,0.03100041300058365,1.8474280834197998,0.03523304685950279,175.26507568359375,5.572016716003418,-2.984254837036133,0.10482360422611237,32.46260452270508,4.770421504974365,-0.4565443992614746,0.16980549693107605,165.5104217529297,5.645936489105225,-3.7807137966156006,0.16812753677368164,14.957401275634766,4.458820819854736,-0.23127740621566772,0.10816584527492523,169.84861755371094,5.270878791809082,-2.939295768737793,0.11072385311126709,70.02017974853516,4.94828987121582,-1.1881688833236694,0.10974801331758499,41.562339782714844,4.839268684387207,-0.661225438117981,0.10799027234315872
385598,247.6358,39.384170000000005,451,1173,52790.0,153,0,0.0,0.030457934364676476,6.115817996033002e-06,141.58351135253906,4.964230537414551,15.607505798339844,0.0,1.239837408065796,0.35435155034065247,1.6256587505340576,0.007328662555664778,1.3921722173690796,0.008421671576797962,3147.373046875,29.63918685913086,-28.609819412231445,0.2634564936161041,720.486572265625,13.591666221618652,-6.558650493621826,0.15234994888305664,3595.248779296875,31.420896530151367,-33.89045715332031,0.297444224357605,339.487548828125,13.075322151184082,-3.3208701610565186,0.137099027633667,2128.081787109375,21.903675079345703,-18.588729858398438,0.21696941554546356,861.8857421875,17.2598876953125,-7.625415802001953,0.16210997104644775,739.4423828125,16.5006160736084,-6.545207977294922,0.1567567139863968
179634,254.5646,39.39139,474,633,52079.0,158,0,672.0,0.03431162238121033,6.919060524523957e-06,121.8242416381836,3.6635820865631104,16.24945640563965,0.0,-3.834491014480591,0.46705785393714905,1.6145386695861816,0.00968008954077959,1.363754153251648,0.01062698382884264,2294.58740234375,15.597655296325684,-37.41407775878906,0.24747879803180695,604.6532592773438,7.6161789894104,-10.865495681762695,0.1585068702697754,5946.767578125,31.325197219848633,-109.48744201660156,0.5902494192123413,286.5016784667969,6.341614723205566,-4.725318431854248,0.11968246102333069,2458.892578125,14.300004959106445,-38.47039031982422,0.2622607946395874,793.6124267578125,9.277432441711426,-12.748771667480469,0.1546671986579895,756.5844116210938,9.059364318847656,-12.363789558410645,0.15263846516609192
664901,148.9675,69.67973,411,1879,54478.0,75,1,200.0,0.0007008419488556683,1.014985355141107e-05,24.173181533813477,8.9839448928833,14.573894500732422,0.0,5.562643527984619,0.2591184973716736,0.0,0.0,1.1753623485565186,0.005732653196901083,33024.2578125,468.1544189453125,-123.00668334960938,1.8734829425811768,2252.11181640625,25.339942932128906,-13.16667652130127,0.1659870743751526,780.184814453125,16.53868293762207,-4.413669586181641,0.1278846263885498,342.2416687011719,18.42699432373047,-1.3570051193237305,0.11264482885599136,17620.341796875,109.32074737548828,-65.79300689697266,0.5412428975105286,3412.94091796875,46.86080551147461,-11.921661376953125,0.17824779450893402,3716.283203125,47.377811431884766,-12.776052474975586,0.17918896675109863
117136,209.1196,64.62861,317,498,51984.0,128,0,34.0,0.031641166657209396,1.1366400940460153e-05,129.0034942626953,12.575057029724121,17.489940643310547,0.0,0.7089901566505432,1.4392894506454468,1.884386658668518,0.04503936320543289,1.6368335485458374,0.05207380652427673,230.06349182128906,4.38511323928833,-9.476165771484375,0.20054686069488525,45.28971481323242,3.1274030208587646,-2.412266492843628,0.3038313686847687,136.890625,4.087989807128906,-7.80562162399292,0.31167131662368774,19.983762741088867,2.827552318572998,-0.8278196454048157,0.17272502183914185,141.95989990234375,3.4870946407318115,-5.916086196899414,0.18206588923931122,62.589324951171875,3.1191155910491943,-2.234755754470825,0.17198409140110016,45.28177261352539,3.069653034210205,-1.727875828742981,0.17594055831432343
72899,45.95462,-1.1037219999999999,203,411,51873.0,28,5,112.0,0.0136426305398345,7.130710855562938e-06,153.65206909179688,4.080351829528809,15.494850158691406,0.0,-3.0277082920074463,0.5410748720169067,0.0,0.0,1.8185402154922485,0.019589031115174294,1410.79248046875,21.392091751098633,-9.804381370544434,0.15252377092838287,258.2660827636719,9.364748001098633,-2.6520581245422363,0.13261817395687103,2329.06103515625,23.302135467529297,-23.214309692382812,0.2429763227701187,146.08160400390625,12.141500473022461,-1.0197457075119019,0.11639434099197388,702.4378051757812,15.87451171875,-4.938964366912842,0.1345902979373932,438.20355224609375,15.061254501342773,-3.052525281906128,0.12539176642894745,347.39520263671875,14.77675724029541,-2.4644861221313477,0.12477266788482666
72391,45.95462,-1.1037219999999999,217,411,51817.0,28,5,112.0,0.0136253098025918,7.529356025770539e-06,144.0130615234375,3.9137766361236572,15.520322799682617,0.0,-2.6423075199127197,0.5265603065490723,0.0,0.0,1.7538869380950928,0.018559511750936508,1474.5369873046875,21.590028762817383,-10.136565208435059,0.152608260512352,251.9058074951172,8.954466819763184,-2.6900885105133057,0.1293788105249405,2339.991943359375,22.980571746826172,-23.475923538208008,0.24159236252307892,142.7111053466797,11.92990779876709,-0.9454820156097412,0.11464929580688477,735.0484619140625,15.956335067749023,-5.06044340133667,0.134160116314888,460.25860595703125,15.131060600280762,-3.198626756668091,0.1254875808954239,350.228759765625,14.730802536010742,-2.411116123199463,0.12354347854852676
